pair,effective_date,rate
USD/EUR,2018-04-06 ,1.2234 
USD/EUR,2018-04-09 ,1.2304 
USD/EUR,2018-04-10 ,1.2361 
USD/EUR,2018-04-11 ,1.2384 
USD/EUR,2018-04-12 ,1.2323 
USD/EUR,2018-04-13 ,1.2317 
USD/EUR,2018-04-16 ,1.2370 
USD/EUR,2018-04-17 ,1.2357 
USD/EUR,2018-04-18 ,1.2388 
USD/EUR,2018-04-19 ,1.2382 
USD/EUR,2018-04-20 ,1.2309 
USD/EUR,2018-04-23 ,1.2238 
USD/EUR,2018-04-24 ,1.2213 
USD/EUR,2018-04-25 ,1.2185 
USD/EUR,2018-04-26 ,1.2168 
USD/EUR,2018-04-27 ,1.2070 
USD/EUR,2018-04-30 ,1.2079 
USD/EUR,2018-05-02 ,1.2007 
USD/EUR,2018-05-03 ,1.1992 
USD/EUR,2018-05-04 ,1.1969 
USD/EUR,2018-05-07 ,1.1902 
USD/EUR,2018-05-08 ,1.1870 
USD/EUR,2018-05-09 ,1.1879 
USD/EUR,2018-05-10 ,1.1878 
USD/EUR,2018-05-11 ,1.1934 
USD/EUR,2018-05-14 ,1.1988 
USD/EUR,2018-05-15 ,1.1883 
USD/EUR,2018-05-16 ,1.1784 
USD/EUR,2018-05-17 ,1.1805 
USD/EUR,2018-05-18 ,1.1781 
USD/EUR,2018-05-21 ,1.1759 
USD/EUR,2018-05-22 ,1.1794 
USD/EUR,2018-05-23 ,1.1708 
USD/EUR,2018-05-24 ,1.1728 
USD/EUR,2018-05-25 ,1.1675 
USD/EUR,2018-05-28 ,1.1644 
USD/EUR,2018-05-29 ,1.1558 
USD/EUR,2018-05-30 ,1.1632 
USD/EUR,2018-05-31 ,1.1699 
USD/EUR,2018-06-01 ,1.1669 
USD/EUR,2018-06-04 ,1.1737 
USD/EUR,2018-06-05 ,1.1675 
USD/EUR,2018-06-06 ,1.1765 
USD/EUR,2018-06-07 ,1.1836 
USD/EUR,2018-06-08 ,1.1754 
USD/EUR,2018-06-11 ,1.1790 
USD/EUR,2018-06-12 ,1.1788 
USD/EUR,2018-06-13 ,1.1764 
USD/EUR,2018-06-14 ,1.1730 
USD/EUR,2018-06-15 ,1.1596 
USD/EUR,2018-06-18 ,1.1613 
USD/EUR,2018-06-19 ,1.1534 
USD/EUR,2018-06-20 ,1.1578 
USD/EUR,2018-06-21 ,1.1538 
USD/EUR,2018-06-22 ,1.1648 
USD/EUR,2018-06-25 ,1.1700 
USD/EUR,2018-06-26 ,1.1672 
USD/EUR,2018-06-27 ,1.1616 
USD/EUR,2018-06-28 ,1.1583 
USD/EUR,2018-06-29 ,1.1658 
USD/EUR,2018-07-02 ,1.1639 
USD/EUR,2018-07-03 ,1.1665 
USD/EUR,2018-07-04 ,1.1642 
USD/EUR,2018-07-05 ,1.1709 
USD/EUR,2018-07-06 ,1.1724 
USD/EUR,2018-07-09 ,1.1789 
USD/EUR,2018-07-10 ,1.1713 
USD/EUR,2018-07-11 ,1.1735 
USD/EUR,2018-07-12 ,1.1658 
USD/EUR,2018-07-13 ,1.1643 
USD/EUR,2018-07-16 ,1.1720 
USD/EUR,2018-07-17 ,1.1707 
USD/EUR,2018-07-18 ,1.1611 
USD/EUR,2018-07-19 ,1.1588 
USD/EUR,2018-07-20 ,1.1670 
USD/EUR,2018-07-23 ,1.1716 
USD/EUR,2018-07-24 ,1.1706 
USD/EUR,2018-07-25 ,1.1690 
USD/EUR,2018-07-26 ,1.1716 
USD/EUR,2018-07-27 ,1.1625 
USD/EUR,2018-07-30 ,1.1684 
USD/EUR,2018-07-31 ,1.1736 
USD/EUR,2018-08-01 ,1.1696 
USD/EUR,2018-08-02 ,1.1617 
USD/EUR,2018-08-03 ,1.1588 
USD/EUR,2018-08-06 ,1.1543 
USD/EUR,2018-08-07 ,1.1602 
USD/EUR,2018-08-08 ,1.1589 
USD/EUR,2018-08-09 ,1.1593 
USD/EUR,2018-08-10 ,1.1456 
USD/EUR,2018-08-13 ,1.1403 
USD/EUR,2018-08-14 ,1.1406 
USD/EUR,2018-08-15 ,1.1321 
USD/EUR,2018-08-16 ,1.1370 
USD/EUR,2018-08-17 ,1.1391 
USD/EUR,2018-08-20 ,1.1420 
USD/EUR,2018-08-21 ,1.1502 
USD/EUR,2018-08-22 ,1.1616 
USD/EUR,2018-08-23 ,1.1579 
USD/EUR,2018-08-24 ,1.1588 
USD/EUR,2018-08-27 ,1.1633 
USD/EUR,2018-08-28 ,1.1710 
USD/EUR,2018-08-29 ,1.1660 
USD/EUR,2018-08-30 ,1.1692 
USD/EUR,2018-08-31 ,1.1651 
USD/EUR,2018-09-03 ,1.1609 
USD/EUR,2018-09-04 ,1.1562 
USD/EUR,2018-09-05 ,1.1582 
USD/EUR,2018-09-06 ,1.1634 
USD/EUR,2018-09-07 ,1.1615 
USD/EUR,2018-09-10 ,1.1571 
USD/EUR,2018-09-11 ,1.1574 
USD/EUR,2018-09-12 ,1.1585 
USD/EUR,2018-09-13 ,1.1620 
USD/EUR,2018-09-14 ,1.1689 
USD/EUR,2018-09-17 ,1.1671 
USD/EUR,2018-09-18 ,1.1697 
USD/EUR,2018-09-19 ,1.1667 
USD/EUR,2018-09-20 ,1.1769 
USD/EUR,2018-09-21 ,1.1759 
USD/EUR,2018-09-24 ,1.1773 
USD/EUR,2018-09-25 ,1.1777 
USD/EUR,2018-09-26 ,1.1737 
USD/EUR,2018-09-27 ,1.1707 
USD/EUR,2018-09-28 ,1.1576 
USD/EUR,2018-10-01 ,1.1606 
USD/EUR,2018-10-02 ,1.1543 
USD/EUR,2018-10-03 ,1.1548 
USD/EUR,2018-10-04 ,1.1502 
USD/EUR,2018-10-05 ,1.1506 
USD/EUR,2018-10-08 ,1.1478 
USD/EUR,2018-10-09 ,1.1435 
USD/EUR,2018-10-10 ,1.1500 
USD/EUR,2018-10-11 ,1.1575 
USD/EUR,2018-10-12 ,1.1574 
USD/EUR,2018-10-15 ,1.1581 
USD/EUR,2018-10-16 ,1.1587 
USD/EUR,2018-10-17 ,1.1530 
USD/EUR,2018-10-18 ,1.1505 
USD/EUR,2018-10-19 ,1.1470 
USD/EUR,2018-10-22 ,1.1494 
USD/EUR,2018-10-23 ,1.1478 
USD/EUR,2018-10-24 ,1.1389 
USD/EUR,2018-10-25 ,1.1416 
USD/EUR,2018-10-26 ,1.1345 
USD/EUR,2018-10-29 ,1.1381 
USD/EUR,2018-10-30 ,1.1372 
USD/EUR,2018-10-31 ,1.1318 
USD/EUR,2018-11-01 ,1.1393 
USD/EUR,2018-11-02 ,1.1417 
USD/EUR,2018-11-05 ,1.1370 
USD/EUR,2018-11-06 ,1.1428 
USD/EUR,2018-11-07 ,1.1487 
USD/EUR,2018-11-08 ,1.1424 
USD/EUR,2018-11-09 ,1.1346 
USD/EUR,2018-11-12 ,1.1265 
USD/EUR,2018-11-13 ,1.1261 
USD/EUR,2018-11-14 ,1.1296 
USD/EUR,2018-11-15 ,1.1305 
USD/EUR,2018-11-16 ,1.1346 
USD/EUR,2018-11-19 ,1.1427 
USD/EUR,2018-11-20 ,1.1421 
USD/EUR,2018-11-21 ,1.1409 
USD/EUR,2018-11-22 ,1.1403 
USD/EUR,2018-11-23 ,1.1352 
USD/EUR,2018-11-26 ,1.1363 
USD/EUR,2018-11-27 ,1.1328 
USD/EUR,2018-11-28 ,1.1284 
USD/EUR,2018-11-29 ,1.1387 
USD/EUR,2018-11-30 ,1.1359 
USD/EUR,2018-12-03 ,1.1332 
USD/EUR,2018-12-04 ,1.1409 
USD/EUR,2018-12-05 ,1.1354 
USD/EUR,2018-12-06 ,1.1351 
USD/EUR,2018-12-07 ,1.1371 
USD/EUR,2018-12-10 ,1.1425 
USD/EUR,2018-12-11 ,1.1379 
USD/EUR,2018-12-12 ,1.1346 
USD/EUR,2018-12-13 ,1.1371 
USD/EUR,2018-12-14 ,1.1285 
USD/EUR,2018-12-17 ,1.1341 
USD/EUR,2018-12-18 ,1.1377 
USD/EUR,2018-12-19 ,1.1405 
USD/EUR,2018-12-20 ,1.1451 
USD/EUR,2018-12-21 ,1.1414 
USD/EUR,2018-12-24 ,1.1408 
USD/EUR,2018-12-27 ,1.1377 
USD/EUR,2018-12-28 ,1.1454 
USD/EUR,2018-12-31 ,1.1450 
USD/EUR,2019-01-02 ,1.1397 
USD/EUR,2019-01-03 ,1.1348 
USD/EUR,2019-01-04 ,1.1403 
USD/EUR,2019-01-07 ,1.1445 
USD/EUR,2019-01-08 ,1.1440 
USD/EUR,2019-01-09 ,1.1455 
USD/EUR,2019-01-10 ,1.1535 
USD/EUR,2019-01-11 ,1.1533 
USD/EUR,2019-01-14 ,1.1467 
USD/EUR,2019-01-15 ,1.1424 
USD/EUR,2019-01-16 ,1.1389 
USD/EUR,2019-01-17 ,1.1396 
USD/EUR,2019-01-18 ,1.1402 
USD/EUR,2019-01-21 ,1.1362 
USD/EUR,2019-01-22 ,1.1354 
USD/EUR,2019-01-23 ,1.1367 
USD/EUR,2019-01-24 ,1.1341 
USD/EUR,2019-01-25 ,1.1346 
USD/EUR,2019-01-28 ,1.1418 
USD/EUR,2019-01-29 ,1.1422 
USD/EUR,2019-01-30 ,1.1429 
USD/EUR,2019-01-31 ,1.1488 
USD/EUR,2019-02-01 ,1.1471 
USD/EUR,2019-02-04 ,1.1445 
USD/EUR,2019-02-05 ,1.1423 
USD/EUR,2019-02-06 ,1.1394 
USD/EUR,2019-02-07 ,1.1345 
USD/EUR,2019-02-08 ,1.1346 
USD/EUR,2019-02-11 ,1.1309 
USD/EUR,2019-02-12 ,1.1296 
USD/EUR,2019-02-13 ,1.1305 
USD/EUR,2019-02-14 ,1.1268 
USD/EUR,2019-02-15 ,1.1260 
USD/EUR,2019-02-18 ,1.1328 
USD/EUR,2019-02-19 ,1.1294 
USD/EUR,2019-02-20 ,1.1342 
USD/EUR,2019-02-21 ,1.1354 
USD/EUR,2019-02-22 ,1.1325 
USD/EUR,2019-02-25 ,1.1355 
USD/EUR,2019-02-26 ,1.1361 
USD/EUR,2019-02-27 ,1.1386 
USD/EUR,2019-02-28 ,1.1416 
USD/EUR,2019-03-01 ,1.1383 
USD/EUR,2019-03-04 ,1.1337 
USD/EUR,2019-03-05 ,1.1329 
USD/EUR,2019-03-06 ,1.1305 
USD/EUR,2019-03-07 ,1.1271 
USD/EUR,2019-03-08 ,1.1222 
USD/EUR,2019-03-11 ,1.1244 
USD/EUR,2019-03-12 ,1.1275 
USD/EUR,2019-03-13 ,1.1303 
USD/EUR,2019-03-14 ,1.1295 
USD/EUR,2019-03-15 ,1.1308 
USD/EUR,2019-03-18 ,1.1349 
USD/EUR,2019-03-19 ,1.1358 
USD/EUR,2019-03-20 ,1.1354 
USD/EUR,2019-03-21 ,1.1387 
USD/EUR,2019-03-22 ,1.1302 
USD/EUR,2019-03-25 ,1.1325 
USD/EUR,2019-03-26 ,1.1291 
USD/EUR,2019-03-27 ,1.1261 
USD/EUR,2019-03-28 ,1.1218 
USD/EUR,2019-03-29 ,1.1235 
USD/EUR,2019-04-01 ,1.1236 
USD/EUR,2019-04-02 ,1.1200 
USD/EUR,2019-04-03 ,1.1243 
USD/EUR,2019-04-04 ,1.1219 
USD/EUR,2019-04-05 ,1.1233 
USD/EUR,2019-04-08 ,1.1246 
USD/EUR,2019-04-09 ,1.1277 
USD/EUR,2019-04-10 ,1.1279 
USD/EUR,2019-04-11 ,1.1264 
USD/EUR,2019-04-12 ,1.1321 
USD/EUR,2019-04-15 ,1.1313 
USD/EUR,2019-04-16 ,1.1305 
USD/EUR,2019-04-17 ,1.1301 
USD/EUR,2019-04-18 ,1.1250 
USD/EUR,2019-04-23 ,1.1245 
USD/EUR,2019-04-24 ,1.1209 
USD/EUR,2019-04-25 ,1.1123 
USD/EUR,2019-04-26 ,1.1133 
USD/EUR,2019-04-29 ,1.1150 
USD/EUR,2019-04-30 ,1.1218 
USD/EUR,2019-05-02 ,1.1212 
USD/EUR,2019-05-03 ,1.1155 
USD/EUR,2019-05-06 ,1.1199 
USD/EUR,2019-05-07 ,1.1185 
USD/EUR,2019-05-08 ,1.1202 
USD/EUR,2019-05-09 ,1.1193 
USD/EUR,2019-05-10 ,1.1230 
USD/EUR,2019-05-13 ,1.1245 
USD/EUR,2019-05-14 ,1.1226 
USD/EUR,2019-05-15 ,1.1183 
USD/EUR,2019-05-16 ,1.1203 
USD/EUR,2019-05-17 ,1.1172 
USD/EUR,2019-05-20 ,1.1167 
USD/EUR,2019-05-21 ,1.1161 
USD/EUR,2019-05-22 ,1.1171 
USD/EUR,2019-05-23 ,1.1139 
USD/EUR,2019-05-24 ,1.1187 
USD/EUR,2019-05-27 ,1.1198 
USD/EUR,2019-05-28 ,1.1192 
USD/EUR,2019-05-29 ,1.1156 
USD/EUR,2019-05-30 ,1.1134 
USD/EUR,2019-05-31 ,1.1151 
USD/EUR,2019-06-03 ,1.1185 
USD/EUR,2019-06-04 ,1.1244 
USD/EUR,2019-06-05 ,1.1257 
USD/EUR,2019-06-06 ,1.1266 
USD/EUR,2019-06-07 ,1.1273 
USD/EUR,2019-06-10 ,1.1301 
USD/EUR,2019-06-11 ,1.1320 
USD/EUR,2019-06-12 ,1.1323 
USD/EUR,2019-06-13 ,1.1289 
USD/EUR,2019-06-14 ,1.1265 
USD/EUR,2019-06-17 ,1.1234 
USD/EUR,2019-06-18 ,1.1187 
USD/EUR,2019-06-19 ,1.1207 
USD/EUR,2019-06-20 ,1.1307 
USD/EUR,2019-06-21 ,1.1316 
USD/EUR,2019-06-24 ,1.1394 
USD/EUR,2019-06-25 ,1.1388 
USD/EUR,2019-06-26 ,1.1362 
USD/EUR,2019-06-27 ,1.1370 
USD/EUR,2019-06-28 ,1.1380 
USD/EUR,2019-07-01 ,1.1349 
USD/EUR,2019-07-02 ,1.1301 
USD/EUR,2019-07-03 ,1.1293 
USD/EUR,2019-07-04 ,1.1288 
USD/EUR,2019-07-05 ,1.1260 
USD/EUR,2019-07-08 ,1.1215 
USD/EUR,2019-07-09 ,1.1205 
USD/EUR,2019-07-10 ,1.1220 
USD/EUR,2019-07-11 ,1.1285 
USD/EUR,2019-07-12 ,1.1253 
USD/EUR,2019-07-15 ,1.1269 
USD/EUR,2019-07-16 ,1.1223 
USD/EUR,2019-07-17 ,1.1215 
USD/EUR,2019-07-18 ,1.1216 
USD/EUR,2019-07-19 ,1.1226 
USD/EUR,2019-07-22 ,1.1215 
USD/EUR,2019-07-23 ,1.1173 
USD/EUR,2019-07-24 ,1.1140 
USD/EUR,2019-07-25 ,1.1115 
USD/EUR,2019-07-26 ,1.1138 
USD/EUR,2019-07-29 ,1.1119 
USD/EUR,2019-07-30 ,1.1154 
USD/EUR,2019-07-31 ,1.1151 
USD/EUR,2019-08-01 ,1.1037 
USD/EUR,2019-08-02 ,1.1106 
USD/EUR,2019-08-05 ,1.1182 
USD/EUR,2019-08-06 ,1.1187 
USD/EUR,2019-08-07 ,1.1202 
USD/EUR,2019-08-08 ,1.1193 
USD/EUR,2019-08-09 ,1.1198 
USD/EUR,2019-08-12 ,1.1194 
USD/EUR,2019-08-13 ,1.1222 
USD/EUR,2019-08-14 ,1.1188 
USD/EUR,2019-08-15 ,1.1150 
USD/EUR,2019-08-16 ,1.1076 
USD/EUR,2019-08-19 ,1.1103 
USD/EUR,2019-08-20 ,1.1076 
USD/EUR,2019-08-21 ,1.1104 
USD/EUR,2019-08-22 ,1.1083 
USD/EUR,2019-08-23 ,1.1065 
USD/EUR,2019-08-26 ,1.1116 
USD/EUR,2019-08-27 ,1.1104 
USD/EUR,2019-08-28 ,1.1083 
USD/EUR,2019-08-29 ,1.1072 
USD/EUR,2019-08-30 ,1.1036 
USD/EUR,2019-09-02 ,1.0968 
USD/EUR,2019-09-03 ,1.0937 
USD/EUR,2019-09-04 ,1.1018 
USD/EUR,2019-09-05 ,1.1058 
USD/EUR,2019-09-06 ,1.1027 
USD/EUR,2019-09-09 ,1.1033 
USD/EUR,2019-09-10 ,1.1040 
USD/EUR,2019-09-11 ,1.1003 
USD/EUR,2019-09-12 ,1.0963 
USD/EUR,2019-09-13 ,1.1096 
USD/EUR,2019-09-16 ,1.1031 
USD/EUR,2019-09-17 ,1.1026 
USD/EUR,2019-09-18 ,1.1053 
USD/EUR,2019-09-19 ,1.1067 
USD/EUR,2019-09-20 ,1.1030 
USD/EUR,2019-09-23 ,1.0985 
USD/EUR,2019-09-24 ,1.1003 
USD/EUR,2019-09-25 ,1.0982 
USD/EUR,2019-09-26 ,1.0938 
USD/EUR,2019-09-27 ,1.0935 
USD/EUR,2019-09-30 ,1.0889 
USD/EUR,2019-10-01 ,1.0898 
USD/EUR,2019-10-02 ,1.0925 
USD/EUR,2019-10-03 ,1.0951 
USD/EUR,2019-10-04 ,1.0979 
USD/EUR,2019-10-07 ,1.0993 
USD/EUR,2019-10-08 ,1.0986 
USD/EUR,2019-10-09 ,1.0981 
USD/EUR,2019-10-10 ,1.1030 
USD/EUR,2019-10-11 ,1.1043 
USD/EUR,2019-10-14 ,1.1031 
USD/EUR,2019-10-15 ,1.1007 
USD/EUR,2019-10-16 ,1.1025 
USD/EUR,2019-10-17 ,1.1113 
USD/EUR,2019-10-18 ,1.1144 
USD/EUR,2019-10-21 ,1.1173 
USD/EUR,2019-10-22 ,1.1130 
USD/EUR,2019-10-23 ,1.1123 
USD/EUR,2019-10-24 ,1.1128 
USD/EUR,2019-10-25 ,1.1107 
USD/EUR,2019-10-28 ,1.1087 
USD/EUR,2019-10-29 ,1.1095 
USD/EUR,2019-10-30 ,1.1106 
USD/EUR,2019-10-31 ,1.1154 
USD/EUR,2019-11-01 ,1.1139 
USD/EUR,2019-11-04 ,1.1158 
USD/EUR,2019-11-05 ,1.1109 
USD/EUR,2019-11-06 ,1.1090 
USD/EUR,2019-11-07 ,1.1077 
USD/EUR,2019-11-08 ,1.1034 
USD/EUR,2019-11-11 ,1.1041 
USD/EUR,2019-11-12 ,1.1015 
USD/EUR,2019-11-13 ,1.1006 
USD/EUR,2019-11-14 ,1.0997 
USD/EUR,2019-11-15 ,1.1034 
USD/EUR,2019-11-18 ,1.1061 
USD/EUR,2019-11-19 ,1.1077 
USD/EUR,2019-11-20 ,1.1059 
USD/EUR,2019-11-21 ,1.1091 
USD/EUR,2019-11-22 ,1.1058 
USD/EUR,2019-11-25 ,1.1008 
USD/EUR,2019-11-26 ,1.1020 
USD/EUR,2019-11-27 ,1.1009 
USD/EUR,2019-11-28 ,1.1005 
USD/EUR,2019-11-29 ,1.0982 
USD/EUR,2019-12-02 ,1.1023 
USD/EUR,2019-12-03 ,1.1071 
USD/EUR,2019-12-04 ,1.1081 
USD/EUR,2019-12-05 ,1.1094 
USD/EUR,2019-12-06 ,1.1094 
USD/EUR,2019-12-09 ,1.1075 
USD/EUR,2019-12-10 ,1.1077 
USD/EUR,2019-12-11 ,1.1075 
USD/EUR,2019-12-12 ,1.1137 
USD/EUR,2019-12-13 ,1.1174 
USD/EUR,2019-12-16 ,1.1146 
USD/EUR,2019-12-17 ,1.1162 
USD/EUR,2019-12-18 ,1.1115 
USD/EUR,2019-12-19 ,1.1117 
USD/EUR,2019-12-20 ,1.1097 
USD/EUR,2019-12-23 ,1.1075 
USD/EUR,2019-12-24 ,1.1080 
USD/EUR,2019-12-27 ,1.1153 
USD/EUR,2019-12-30 ,1.1189 
USD/EUR,2019-12-31 ,1.1234 
USD/EUR,2020-01-02 ,1.1193 
USD/EUR,2020-01-03 ,1.1147 
USD/EUR,2020-01-06 ,1.1194 
USD/EUR,2020-01-07 ,1.1172 
USD/EUR,2020-01-08 ,1.1115 
USD/EUR,2020-01-09 ,1.1110 
USD/EUR,2020-01-10 ,1.1091 
USD/EUR,2020-01-13 ,1.1126 
USD/EUR,2020-01-14 ,1.1115 
USD/EUR,2020-01-15 ,1.1142 
USD/EUR,2020-01-16 ,1.1169 
USD/EUR,2020-01-17 ,1.1108 
USD/EUR,2020-01-20 ,1.1085 
USD/EUR,2020-01-21 ,1.1115 
USD/EUR,2020-01-22 ,1.1088 
USD/EUR,2020-01-23 ,1.1091 
USD/EUR,2020-01-24 ,1.1035 
USD/EUR,2020-01-27 ,1.1025 
USD/EUR,2020-01-28 ,1.1005 
USD/EUR,2020-01-29 ,1.1001 
USD/EUR,2020-01-30 ,1.1029 
USD/EUR,2020-01-31 ,1.1052 
USD/EUR,2020-02-03 ,1.1066 
USD/EUR,2020-02-04 ,1.1048 
USD/EUR,2020-02-05 ,1.1023 
USD/EUR,2020-02-06 ,1.1003 
USD/EUR,2020-02-07 ,1.0969 
USD/EUR,2020-02-10 ,1.0951 
USD/EUR,2020-02-11 ,1.0901 
USD/EUR,2020-02-12 ,1.0914 
USD/EUR,2020-02-13 ,1.0867 
USD/EUR,2020-02-14 ,1.0842 
USD/EUR,2020-02-17 ,1.0835 
USD/EUR,2020-02-18 ,1.0816 
USD/EUR,2020-02-19 ,1.0800 
USD/EUR,2020-02-20 ,1.0790 
USD/EUR,2020-02-21 ,1.0801 
USD/EUR,2020-02-24 ,1.0818 
USD/EUR,2020-02-25 ,1.0840 
USD/EUR,2020-02-26 ,1.0875 
USD/EUR,2020-02-27 ,1.0964 
USD/EUR,2020-02-28 ,1.0977 
USD/EUR,2020-03-02 ,1.1122 
USD/EUR,2020-03-03 ,1.1117 
USD/EUR,2020-03-04 ,1.1125 
USD/EUR,2020-03-05 ,1.1187 
USD/EUR,2020-03-06 ,1.1336 
USD/EUR,2020-03-09 ,1.1456 
USD/EUR,2020-03-10 ,1.1390 
USD/EUR,2020-03-11 ,1.1336 
USD/EUR,2020-03-12 ,1.1240 
USD/EUR,2020-03-13 ,1.1104 
USD/EUR,2020-03-16 ,1.1157 
USD/EUR,2020-03-17 ,1.0982 
USD/EUR,2020-03-18 ,1.0934 
USD/EUR,2020-03-19 ,1.0801 
USD/EUR,2020-03-20 ,1.0707 
USD/EUR,2020-03-23 ,1.0783 
USD/EUR,2020-03-24 ,1.0843 
USD/EUR,2020-03-25 ,1.0827 
USD/EUR,2020-03-26 ,1.0981 
USD/EUR,2020-03-27 ,1.0977 
USD/EUR,2020-03-30 ,1.1034 
USD/EUR,2020-03-31 ,1.0956 
USD/EUR,2020-04-01 ,1.0936 
USD/EUR,2020-04-02 ,1.0906 
USD/EUR,2020-04-03 ,1.0785 
USD/EUR,2020-04-06 ,1.0791 
USD/EUR,2020-04-07 ,1.0885 
USD/EUR,2020-04-08 ,1.0871 
USD/EUR,2020-04-09 ,1.0867 
USD/EUR,2020-04-14 ,1.0963 
USD/EUR,2020-04-15 ,1.0903 
USD/EUR,2020-04-16 ,1.0888 
USD/EUR,2020-04-17 ,1.0860 
USD/EUR,2020-04-20 ,1.0860 
USD/EUR,2020-04-21 ,1.0837 
USD/EUR,2020-04-22 ,1.0867 
USD/EUR,2020-04-23 ,1.0772 
USD/EUR,2020-04-24 ,1.0800 
USD/EUR,2020-04-27 ,1.0852 
USD/EUR,2020-04-28 ,1.0877 
USD/EUR,2020-04-29 ,1.0842 
USD/EUR,2020-04-30 ,1.0876 
USD/EUR,2020-05-04 ,1.0942 
USD/EUR,2020-05-05 ,1.0843 
USD/EUR,2020-05-06 ,1.0807 
USD/EUR,2020-05-07 ,1.0783 
USD/EUR,2020-05-08 ,1.0843 
USD/EUR,2020-05-11 ,1.0824 
USD/EUR,2020-05-12 ,1.0858 
USD/EUR,2020-05-13 ,1.0875 
USD/EUR,2020-05-14 ,1.0792 
USD/EUR,2020-05-15 ,1.0798 
USD/EUR,2020-05-18 ,1.0832 
USD/EUR,2020-05-19 ,1.0950 
USD/EUR,2020-05-20 ,1.0958 
USD/EUR,2020-05-21 ,1.1000 
USD/EUR,2020-05-22 ,1.0904 
USD/EUR,2020-05-25 ,1.0910 
USD/EUR,2020-05-26 ,1.0975 
USD/EUR,2020-05-27 ,1.0991 
USD/EUR,2020-05-28 ,1.1016 
USD/EUR,2020-05-29 ,1.1136 
USD/EUR,2020-06-01 ,1.1116 
USD/EUR,2020-06-02 ,1.1174 
USD/EUR,2020-06-03 ,1.1194 
USD/EUR,2020-06-04 ,1.1250 
USD/EUR,2020-06-05 ,1.1330 
USD/EUR,2020-06-08 ,1.1285 
USD/EUR,2020-06-09 ,1.1294 
USD/EUR,2020-06-10 ,1.1375 
USD/EUR,2020-06-11 ,1.1348 
USD/EUR,2020-06-12 ,1.1304 
USD/EUR,2020-06-15 ,1.1253 
USD/EUR,2020-06-16 ,1.1308 
USD/EUR,2020-06-17 ,1.1232 
USD/EUR,2020-06-18 ,1.1222 
USD/EUR,2020-06-19 ,1.1210 
USD/EUR,2020-06-22 ,1.1213 
USD/EUR,2020-06-23 ,1.1318 
USD/EUR,2020-06-24 ,1.1280 
USD/EUR,2020-06-25 ,1.1200 
USD/EUR,2020-06-26 ,1.1213 
USD/EUR,2020-06-29 ,1.1284 
USD/EUR,2020-06-30 ,1.1198 
USD/EUR,2020-07-01 ,1.1200 
USD/EUR,2020-07-02 ,1.1286 
USD/EUR,2020-07-03 ,1.1224 
USD/EUR,2020-07-06 ,1.1325 
USD/EUR,2020-07-07 ,1.1290 
USD/EUR,2020-07-08 ,1.1286 
USD/EUR,2020-07-09 ,1.1342 
USD/EUR,2020-07-10 ,1.1276 
USD/EUR,2020-07-13 ,1.1329 
USD/EUR,2020-07-14 ,1.1375 
USD/EUR,2020-07-15 ,1.1444 
USD/EUR,2020-07-16 ,1.1414 
USD/EUR,2020-07-17 ,1.1428 
USD/EUR,2020-07-20 ,1.1448 
USD/EUR,2020-07-21 ,1.1443 
USD/EUR,2020-07-22 ,1.1578 
USD/EUR,2020-07-23 ,1.1569 
USD/EUR,2020-07-24 ,1.1608 
USD/EUR,2020-07-27 ,1.1760 
USD/EUR,2020-07-28 ,1.1717 
USD/EUR,2020-07-29 ,1.1725 
USD/EUR,2020-07-30 ,1.1743 
USD/EUR,2020-07-31 ,1.1848 
USD/EUR,2020-08-03 ,1.1726 
USD/EUR,2020-08-04 ,1.1765 
USD/EUR,2020-08-05 ,1.1854 
USD/EUR,2020-08-06 ,1.1843 
USD/EUR,2020-08-07 ,1.1817 
USD/EUR,2020-08-10 ,1.1763 
USD/EUR,2020-08-11 ,1.1783 
USD/EUR,2020-08-12 ,1.1771 
USD/EUR,2020-08-13 ,1.1833 
USD/EUR,2020-08-14 ,1.1813 
USD/EUR,2020-08-17 ,1.1853 
USD/EUR,2020-08-18 ,1.1906 
USD/EUR,2020-08-19 ,1.1933 
USD/EUR,2020-08-20 ,1.1850 
USD/EUR,2020-08-21 ,1.1769 
USD/EUR,2020-08-24 ,1.1847 
USD/EUR,2020-08-25 ,1.1814 
USD/EUR,2020-08-26 ,1.1789 
USD/EUR,2020-08-27 ,1.1806 
USD/EUR,2020-08-28 ,1.1915 
USD/EUR,2020-08-31 ,1.1940 
USD/EUR,2020-09-01 ,1.1987 
USD/EUR,2020-09-02 ,1.1861 
USD/EUR,2020-09-03 ,1.1813 
USD/EUR,2020-09-04 ,1.1842 
USD/EUR,2020-09-07 ,1.1824 
USD/EUR,2020-09-08 ,1.1785 
USD/EUR,2020-09-09 ,1.1773 
USD/EUR,2020-09-10 ,1.1849 
USD/EUR,2020-09-11 ,1.1854 
USD/EUR,2020-09-14 ,1.1876 
USD/EUR,2020-09-15 ,1.1892 
USD/EUR,2020-09-16 ,1.1869 
USD/EUR,2020-09-17 ,1.1797 
USD/EUR,2020-09-18 ,1.1833 
USD/EUR,2020-09-21 ,1.1787 
USD/EUR,2020-09-22 ,1.1740 
USD/EUR,2020-09-23 ,1.1692 
USD/EUR,2020-09-24 ,1.1645 
USD/EUR,2020-09-25 ,1.1634 
USD/EUR,2020-09-28 ,1.1670 
USD/EUR,2020-09-29 ,1.1702 
